sample	tissue	nucl	subject	pool_id	side	part	rpm	rpm_ratio
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	10			1965.1142857142856	1.4383714285714286
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	11			1556.0057142857142	1.169602857142857
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	12			1343.777142857143	1.155445714285714
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	13			4427.571428571428	3.0826857142857143
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	14			1165.6885714285715	1.2560171428571427
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	15			120.26057142857142	0.1636488571428571
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	16			263.57971428571426	0.20187428571428567
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	18			501.62285714285713	0.34110000000000007
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	1			1354.6200000000001	0.98386
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	2			932.7057142857143	0.6549942857142856
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	3			640.3285714285714	0.5137114285714286
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	4			383.25999999999993	0.43897714285714284
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	5			659.2971428571427	0.7273142857142857
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	6			1402.1342857142856	1.2327314285714288
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	7			2049.9714285714285	1.9109714285714285
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	8			1991.8085714285714	1.5525714285714285
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	9			286.66857142857145	0.22767999999999988
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	10			1205.1199999999997	0.8710028571428571
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	11			1456.4	1.111262857142857
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	12			1838.1114285714286	1.6121142857142856
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	13			3660.0285714285715	2.5426
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	14			1424.7314285714285	1.5376285714285718
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	15			166.7705714285714	0.23193714285714284
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	16			363.442	0.2851428571428571
M355_Muscle_hFXN_HRT_1_RNA	HRT	RNA	M355	18			522.2257142857143	0.3574428571428572
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	1			1334.582857142857	0.9711200000000001
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	2			936.4542857142858	0.6585885714285714
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	3			639.5199999999999	0.5171342857142858
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	4			399.9162857142857	0.4554114285714286
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	5			648.1228571428572	0.7148828571428574
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	6			1414.7828571428572	1.2436971428571428
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	7			2029.7057142857145	1.8912285714285713
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	8			1982.965714285714	1.5481714285714283
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	9			295.62	0.23532285714285708
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	10			1217.6200000000001	0.8832685714285713
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	11			1455.9828571428575	1.1028942857142854
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	12			1830.8	1.6117428571428576
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	13			3636.2	2.532514285714285
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	14			1427.1399999999999	1.5492000000000001
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	15			163.2934285714286	0.22826285714285707
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	16			365.4708571428571	0.28349428571428564
M355_Muscle_hFXN_HRT_2_RNA	HRT	RNA	M355	18			525.9342857142856	0.360282857142857
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	1			1402.2057142857145	1.0190457142857143
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	2			978.6428571428571	0.6824485714285714
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	3			668.2314285714286	0.5341971428571428
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	4			407.8228571428572	0.46292285714285725
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	5			671.6457142857141	0.7417971428571429
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	6			1421.4885714285713	1.2406857142857142
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	7			1932.6971428571426	1.8056285714285716
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	8			2012.5628571428574	1.5554857142857144
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	9			306.78571428571433	0.24413428571428572
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	10			1270.7000000000003	0.9206028571428574
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	11			1499.182857142857	1.129
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	12			1813.7171428571428	1.5797428571428576
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	13			3499.457142857143	2.438742857142857
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	14			1421.9714285714288	1.5273714285714288
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	15			155.29	0.2178
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	16			382.7191428571429	0.29574285714285714
M355_Muscle_hFXN_HRT_3_RNA	HRT	RNA	M355	18			551.9428571428574	0.3777742857142857
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	1			2187.882857142857	1.5922857142857143
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	2			1337.4571428571428	0.9121742857142857
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	3			1048.7	0.8303114285714285
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	4			645.422857142857	0.7306400000000001
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	5			742.4200000000001	0.8241171428571429
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	6			998.2542857142857	0.8705114285714286
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	7			587.7571428571429	0.549
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	8			1076.2171428571426	0.8284514285714284
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	9			382.56285714285724	0.3027714285714286
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	10			1114.0857142857142	0.8020828571428571
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	11			1369.7371428571428	1.0314485714285715
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	12			1164.722857142857	1.0104057142857141
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	13			1778.5971428571427	1.2424571428571431
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	14			1019.6857142857143	1.0799085714285712
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	15			706.4828571428571	0.9781628571428572
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	16			423.2685714285716	0.3237342857142857
M355_Muscle_hFXN_LIV_1_RNA	LIV	RNA	M355	18			3617.542857142857	2.477228571428571
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	1			2182.9285714285716	1.5795142857142856
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	2			1346.3428571428572	0.915437142857143
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	3			1033.4885714285713	0.8147057142857144
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	4			635.1142857142859	0.7146114285714287
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	5			739.1485714285714	0.8155285714285713
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	6			989.0171428571426	0.8573885714285715
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	7			579.3314285714285	0.5387199999999999
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	8			1082.2914285714287	0.8307914285714286
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	9			383.89714285714274	0.3050628571428572
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	10			1115.6428571428573	0.7962314285714287
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	11			1368.4199999999998	1.0290199999999998
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	12			1155.3914285714288	1.0024742857142859
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	13			1770.8285714285714	1.2368857142857141
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	14			1020.7714285714286	1.0758314285714285
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	15			709.2685714285711	0.9731228571428572
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	16			429.032	0.3294457142857144
M355_Muscle_hFXN_LIV_2_RNA	LIV	RNA	M355	18			3618.3142857142857	2.4786857142857146
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	1			2170.674285714286	1.5843714285714288
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	2			1321.217142857143	0.9074285714285714
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	3			1029.2685714285715	0.8227257142857141
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	4			642.1257142857145	0.7305942857142855
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	5			743.4342857142856	0.82838
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	6			1002.6685714285715	0.8796571428571429
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	7			583.5885714285712	0.5441142857142858
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	8			1087.36	0.8427857142857144
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	9			385.68	0.30782857142857145
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	10			1111.3914285714286	0.7996428571428571
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	11			1381.0885714285714	1.0405514285714286
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	12			1165.5685714285717	1.0174514285714285
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	13			1773.0257142857142	1.2312285714285713
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	14			1002.0771428571428	1.0698485714285713
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	15			694.7171428571429	0.9591799999999998
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	16			420.42314285714286	0.32106571428571434
M355_Muscle_hFXN_LIV_3_RNA	LIV	RNA	M355	18			3608.2571428571428	2.4836285714285715
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	1			2168.2971428571427	1.5797428571428571
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	2			1326.2628571428575	0.9110028571428571
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	3			1030.4142857142858	0.8218200000000001
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	4			644.9371428571429	0.7343714285714288
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	5			736.8514285714285	0.8146599999999999
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	6			1004.5428571428571	0.8826971428571426
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	7			586.9657142857143	0.5456971428571428
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	8			1087.248571428571	0.8391114285714286
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	9			381.1057142857143	0.30577714285714286
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	10			1120.4028571428573	0.8096400000000001
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	11			1385.9171428571428	1.0450799999999998
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	12			1162.2485714285713	1.0088714285714286
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	13			1776.5685714285712	1.2385142857142855
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	14			1002.9028571428571	1.0668342857142856
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	15			708.7571428571428	0.9807285714285714
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	16			420.6914285714286	0.32241142857142857
M355_Muscle_hFXN_LIV_4_RNA	LIV	RNA	M355	18			3612.6285714285714	2.478914285714285
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	1	L		570.5999999999999	0.4181228571428571
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	2	L		2217.04	1.5297428571428573
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	3	L		839.3971428571429	0.6747685714285714
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	4	L		183.21457142857145	0.2077742857142857
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	5	L		608.0400000000002	0.6755285714285714
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	6	L		1049.5771428571427	0.9134371428571427
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	7	L		983.7514285714284	0.9051257142857143
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	8	L		2598.9514285714286	2.008971428571429
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	9	L		437.7114285714285	0.3485342857142858
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	10	L		1904.8914285714284	1.3779714285714284
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	11	L		1936.3685714285712	1.4621999999999995
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	12	L		1477.3228571428574	1.3010000000000006
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	13	L		3855.8285714285716	2.688771428571429
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	14	L		1065.402857142857	1.1499228571428572
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	15	L		113.87828571428567	0.1598094285714286
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	16	L		290.0697142857143	0.22331142857142855
M355_Muscle_hFXN_L_BIC_RNA	BIC	RNA	M355	18	L		214.8134285714286	0.14770571428571425
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	1	L		576.7342857142858	0.42216571428571426
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	2	L		2310.885714285714	1.598857142857143
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	3	L		1077.1428571428573	0.8645628571428572
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	4	L		175.42399999999998	0.19956857142857143
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	5	L		866.7828571428572	0.9624885714285715
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	6	L		973.4771428571428	0.8536457142857141
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	7	L		1010.1114285714286	0.9346371428571428
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	8	L		2508.4285714285716	1.933428571428572
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	9	L		630.8514285714285	0.5042714285714286
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	10	L		2087.6485714285714	1.5092000000000003
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	11	L		1718.3457142857142	1.2959999999999998
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	12	L		1363.177142857143	1.2033428571428568
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	13	L		3458.0285714285715	2.4105999999999996
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	14	L		1040.8485714285712	1.1205314285714287
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	15	L		95.05914285714287	0.13315428571428573
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	16	L		218.60085714285714	0.17175714285714283
M355_Muscle_hFXN_L_GA_RNA	GA	RNA	M355	18	L		184.46571428571426	0.1263174285714286
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	1	L		462.9171428571428	0.33913999999999994
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	2	L		2324.714285714286	1.6107142857142858
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	3	L		1217.1685714285716	0.9759114285714288
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	4	L		254.3151428571429	0.28989999999999994
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	5	L		915.7657142857142	1.0157971428571426
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	6	L		1031.9285714285713	0.9087742857142858
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	7	L		1208.097142857143	1.1184914285714282
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	8	L		2561.505714285714	1.985628571428571
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	9	L		416.8742857142857	0.3338457142857143
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	10	L		1836.1	1.337885714285714
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	11	L		1904.4857142857143	1.440857142857143
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	12	L		1340.657142857143	1.1796742857142857
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	13	L		3187.0285714285715	2.220371428571428
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	14	L		946.3371428571427	1.0246571428571432
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	15	L		115.03542857142854	0.17053142857142856
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	16	L		249.94628571428564	0.19015428571428575
M355_Muscle_hFXN_L_HAM_RNA	HAM	RNA	M355	18	L		223.23428571428573	0.15387199999999998
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	1	L		627.5485714285712	0.4557485714285714
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	2	L		2360.2285714285713	1.633457142857143
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	3	L		878.5285714285716	0.7066657142857142
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	4	L		170.398	0.19183142857142854
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	5	L		687.3257142857142	0.760722857142857
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	6	L		1094.7771428571432	0.9597971428571429
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	7	L		1042.8771428571429	0.9620514285714284
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	8	L		2504.0171428571425	1.9451428571428566
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	9	L		628.2942857142854	0.4987171428571428
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	10	L		1922.2428571428572	1.3916
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	11	L		1815.3971428571429	1.3638
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	12	L		1498.942857142857	1.321971428571429
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	13	L		3185.5142857142855	2.222457142857144
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	14	L		1341.6371428571426	1.4374857142857147
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	15	L		90.19771428571426	0.1278454285714286
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	16	L		224.9445714285715	0.1761428571428571
M355_Muscle_hFXN_L_PM_RNA	PM	RNA	M355	18	L		217.50714285714295	0.14829142857142857
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	1	L		740.3085714285716	0.5413314285714286
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	2	L		2153.3714285714286	1.5015142857142851
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	3	L		1116.1914285714286	0.8972314285714287
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	4	L		186.9971428571429	0.21328285714285708
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	5	L		917.2514285714284	1.0171571428571429
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	6	L		943.0714285714286	0.8258542857142857
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	7	L		1253.257142857143	1.1547485714285712
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	8	L		2511.5857142857144	1.9477142857142862
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	9	L		393.01428571428573	0.31262
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	10	L		1676.6342857142859	1.2186285714285712
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	11	L		2206.177142857143	1.6773428571428575
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	12	L		1222.7	1.0811085714285715
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	13	L		3570.7428571428572	2.496485714285714
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	14	L		790.3400000000003	0.8542600000000002
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	15	L		97.72199999999997	0.135868
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	16	L		190.4665714285714	0.1455485714285714
M355_Muscle_hFXN_L_QUA_RNA	QUA	RNA	M355	18	L		325.2257142857143	0.2232228571428572
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	1	L		802.3057142857144	0.5909971428571428
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	2	L		2049.1800000000003	1.429914285714286
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	3	L		898.582857142857	0.7188114285714284
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	4	L		143.28914285714285	0.16556999999999994
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	5	L		702.9485714285715	0.773717142857143
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	6	L		1134.7914285714285	0.9961599999999998
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	7	L		1014.56	0.9370457142857143
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	8	L		2175.557142857143	1.6826857142857143
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	9	L		663.857142857143	0.5342571428571431
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	10	L		1862.017142857143	1.3506285714285715
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	11	L		1861.657142857143	1.4301428571428567
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	12	L		1386.285714285714	1.2261399999999998
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	13	L		3511.1428571428573	2.4467142857142856
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	14	L		1410.56	1.517171428571429
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	15	L		111.93714285714285	0.1585511428571428
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	16	L		273.8308571428572	0.20968857142857145
M355_Muscle_hFXN_L_TA_RNA	TA	RNA	M355	18	L		253.4602857142858	0.172302
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	1	L		441.74	0.32222571428571434
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	2	L		2114.0285714285715	1.4702571428571427
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	3	L		975.0600000000002	0.7872342857142858
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	4	L		222.3571428571429	0.2538828571428572
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	5	L		707.5914285714285	0.7844057142857143
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	6	L		1028.0485714285714	0.90138
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	7	L		1047.3628571428574	0.966597142857143
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	8	L		2550.894285714285	1.9770857142857141
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	9	L		415.62285714285713	0.3317542857142858
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	10	L		1889.3885714285716	1.372971428571429
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	11	L		2031.4142857142858	1.5369428571428567
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	12	L		1444.7685714285717	1.2779142857142858
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	13	L		3880.9142857142856	2.7043714285714286
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	14	L		905.2	0.9821171428571428
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	15	L		156.12999999999997	0.2185571428571428
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	16	L		273.68228571428574	0.21331999999999995
M355_Muscle_hFXN_L_TRI_RNA	TRI	RNA	M355	18	L		197.16742857142856	0.13539142857142855
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	1	R		535.357142857143	0.3933314285714286
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	2	R		2258.1714285714284	1.5626571428571427
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	3	R		968.4571428571429	0.7700800000000002
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	4	R		197.51485714285712	0.22312857142857143
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	5	R		655.14	0.7198114285714287
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	6	R		1031.2314285714283	0.9047485714285713
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	7	R		1108.3400000000001	1.0203628571428576
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	8	R		2695.2714285714287	2.0848000000000004
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	9	R		489.5342857142857	0.38910285714285714
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	10	R		1792.6885714285713	1.304628571428571
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	11	R		2167.9428571428575	1.6311428571428572
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	12	R		1370.9371428571428	1.204162857142857
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	13	R		3581.2285714285713	2.4973142857142867
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	14	R		879.2171428571428	0.943342857142857
